18988 10 2022-06-01 Cash 5.36 17:08:44
18989 1 2022-04-02 Card 16.61 17:36:40
18990 1 2022-08-13 Cash 31.89 22:43:03
18991 7 2022-05-22 Card 20.57 14:08:15
18992 9 2022-04-25 Card 4.56 20:40:34
18993 9 2022-11-18 Card 21.71 18:31:07
18994 8 2022-12-03 Cash 8.84 19:31:21
18995 8 2022-12-11 Cash 9.33 15:51:28
18996 7 2022-05-29 Card 7.23 13:46:47
18997 1 2022-03-23 Cash 13.66 11:31:38
18998 2 2022-11-09 Card 7.51 18:35:27
18999 3 2022-03-15 Cash 12.60 19:52:52
19000 1 2022-11-07 Card 20.90 21:23:36
19001 4 2022-05-05 Card 21.70 13:03:17
19002 6 2022-04-20 Card 25.45 14:21:22
19003 4 2022-11-07 Card 13.41 14:38:20
19004 2 2022-06-08 Card 6.96 20:14:55
19005 1 2022-04-10 Card 19.03 20:22:47
19006 2 2022-05-05 Card 18.76 13:38:39
19007 4 2022-03-20 Cash 5.36 14:07:09
19008 5 2022-12-18 Card 15.02 13:34:04
19009 2 2022-12-24 Card 4.56 10:31:25
19010 8 2022-07-06 Cash 12.07 20:52:46
19011 4 2022-08-15 Card 8.31 16:18:45
19012 5 2022-05-16 Card 7.51 17:18:52
19013 9 2022-02-09 Card 24.35 18:13:19
19014 8 2022-09-25 Card 29.47 17:09:04
19015 8 2022-04-29 Card 5.35 14:51:53
19016 4 2022-04-08 Card 14.75 19:08:58
19017 4 2022-04-02 Card 8.31 21:23:09
19018 4 2022-02-11 Card 13.40 17:02:12
19019 7 2022-11-22 Cash 12.33 10:10:20
19020 1 2022-10-22 Cash 6.42 14:32:19
19021 6 2022-12-05 Card 22.77 15:37:53
19022 8 2022-01-02 Cash 6.97 12:20:27
19023 6 2022-09-10 Card 28.94 11:39:08
19024 5 2022-05-25 Card 34.05 12:46:09
19025 8 2022-02-05 Cash 19.51 12:11:16
19026 9 2022-11-13 Cash 8.31 21:42:30
19027 4 2022-02-02 Cash 5.89 17:01:27
19028 2 2022-09-18 Card 6.70 22:53:18
19029 4 2022-04-22 Card 21.17 14:36:09
19030 8 2022-04-27 Card 26.53 15:12:31
19031 9 2022-11-25 Cash 33.43 11:16:26
19032 7 2022-12-09 Cash 28.35 16:06:55
19033 7 2022-06-20 Cash 18.49 21:13:37
19034 2 2022-11-30 Cash 8.84 19:11:50
19035 10 2022-09-20 Cash 6.70 17:55:39
19036 2 2022-11-07 Cash 6.92 13:20:04
19037 5 2022-11-13 Cash 6.92 20:21:47
19038 5 2022-05-03 Card 17.13 16:00:26
19039 10 2022-03-29 Card 6.16 20:17:05
19040 2 2022-03-05 Card 6.70 20:48:42
19041 2 2022-07-02 Cash 9.12 16:50:45
19042 6 2022-03-05 Card 17.43 15:06:00
19043 9 2022-01-05 Card 11.25 20:14:45
19044 1 2022-11-23 Card 10.99 19:08:34
19045 4 2022-11-10 Cash 23.57 13:08:05
19046 6 2022-04-12 Card 20.62 22:46:36
19047 9 2022-10-28 Cash 15.55 18:07:28
19048 1 2022-01-08 Card 20.10 14:18:32
19049 7 2022-09-21 Card 6.70 20:30:50
19050 4 2022-12-25 Card 5.36 19:49:34
19051 6 2022-01-13 Cash 12.86 13:29:16
19052 9 2022-04-25 Cash 6.16 20:20:17
19053 3 2022-02-28 Cash 17.16 18:27:14
19054 2 2022-05-05 Card 7.23 18:42:03
19055 6 2022-07-06 Card 4.56 18:14:08
19056 6 2022-05-24 Cash 13.41 21:59:07
19057 7 2022-06-06 Cash 11.80 20:05:18
19058 1 2022-04-23 Card 29.73 13:29:16
19059 10 2022-12-25 Card 6.42 20:25:23
19060 8 2022-07-10 Card 20.63 14:21:33
19061 1 2022-12-28 Card 6.97 14:19:30
19062 7 2022-02-03 Card 6.92 15:44:57
19063 6 2022-03-30 Card 15.54 22:19:07
19064 10 2022-08-19 Card 4.56 14:25:37
19065 10 2022-12-20 Card 9.91 17:52:44
19066 7 2022-01-07 Card 6.70 22:21:08
19067 1 2022-09-22 Card 26.00 20:40:29
19068 8 2022-10-22 Card 26.52 19:48:16
19069 6 2022-05-20 Cash 4.56 22:41:24
19070 3 2022-04-24 Cash 26.01 13:06:09
19071 1 2022-10-01 Card 6.70 11:03:27
19072 9 2022-06-21 Card 28.68 18:41:49
19073 5 2022-03-26 Cash 7.23 12:42:45
19074 4 2022-12-22 Cash 27.61 10:28:37
19075 3 2022-08-13 Card 6.97 12:40:48
19076 8 2022-11-18 Card 6.16 16:46:17
19077 1 2022-06-17 Card 13.94 18:05:38
19078 7 2022-04-13 Card 7.23 21:30:15
19079 7 2022-03-11 Card 5.09 15:54:12
19080 1 2022-08-18 Card 7.72 19:54:24
19081 7 2022-08-12 Card 15.27 19:38:41
19082 10 2022-01-18 Card 8.84 18:12:39
19083 2 2022-05-09 Card 7.78 16:56:49
19084 5 2022-01-07 Card 17.95 19:22:14
19085 1 2022-10-11 Card 6.16 13:13:49
19086 2 2022-01-21 Card 5.36 12:35:48
19087 1 2022-01-11 Card 20.89 11:21:33
19088 3 2022-01-06 Card 8.03 17:00:11
19089 1 2022-03-30 Card 10.99 17:05:34
19090 10 2022-05-21 Card 6.70 22:49:24
19091 6 2022-11-07 Card 14.21 15:13:08
19092 1 2022-10-28 Card 6.69 13:55:09
19093 10 2022-05-22 Card 9.12 11:10:23
19094 1 2022-07-13 Card 6.70 22:08:56
19095 6 2022-06-29 Cash 7.51 13:10:09
19096 4 2022-04-18 Card 11.52 20:39:44
19097 1 2022-05-31 Card 7.23 10:35:14
19098 5 2022-01-05 Card 26.80 22:17:10
19099 7 2022-08-26 Cash 12.86 18:44:25
19100 2 2022-12-11 Cash 19.30 16:05:24
19101 9 2022-03-02 Cash 24.13 11:03:38
19102 7 2022-01-02 Cash 11.26 20:28:12
19103 10 2022-12-04 Cash 12.33 14:45:25
19104 2 2022-06-30 Cash 14.74 19:23:02
19105 1 2022-10-23 Cash 22.23 15:45:12
19106 3 2022-11-11 Card 33.76 17:59:07
19107 3 2022-07-15 Card 5.89 14:44:26
19108 1 2022-05-28 Card 24.92 19:15:10
19109 8 2022-11-16 Card 5.35 13:27:21
19110 10 2022-03-22 Cash 5.36 11:45:29
19111 9 2022-04-23 Cash 13.14 15:13:35
19112 10 2022-02-13 Cash 6.97 20:13:42
19113 7 2022-01-16 Card 8.84 14:58:13
19114 9 2022-10-01 Card 7.72 10:31:32
19115 6 2022-04-17 Card 5.35 16:50:58
19116 3 2022-06-25 Card 5.35 22:22:43
19117 1 2022-06-27 Cash 5.89 16:47:09
19118 10 2022-03-17 Cash 5.36 17:41:31
19119 5 2022-09-26 Cash 25.47 17:19:04
19120 3 2022-05-20 Card 13.40 16:21:48
19121 7 2022-06-11 Card 5.89 15:45:06
19122 8 2022-08-05 Card 7.51 16:54:09
19123 4 2022-12-13 Card 7.51 19:12:36
19124 8 2022-08-04 Card 11.79 21:55:37
19125 7 2022-08-05 Card 5.35 11:49:29
19126 8 2022-06-28 Card 5.36 16:28:31
19127 3 2022-10-18 Card 6.69 15:36:13
19128 7 2022-10-06 Card 31.07 18:19:01
19129 7 2022-01-12 Card 6.16 12:22:42
19130 1 2022-01-31 Card 7.76 13:52:32
19131 3 2022-11-26 Card 16.34 11:13:30
19132 7 2022-08-21 Card 7.76 17:19:05
19133 10 2022-03-11 Card 12.86 15:42:28
19134 1 2022-10-04 Cash 4.56 17:12:39
19135 8 2022-05-07 Card 5.36 16:27:09
19136 9 2022-05-29 Cash 12.07 14:10:23
19137 9 2022-08-29 Card 6.69 21:45:18
19138 6 2022-11-11 Card 4.56 19:39:38
19139 7 2022-10-22 Card 6.17 19:54:23
19140 7 2022-04-22 Card 34.27 18:43:41
19141 7 2022-08-01 Card 19.29 21:56:10
19142 9 2022-04-13 Cash 5.89 16:46:14
19143 4 2022-10-14 Card 7.24 18:11:42
19144 7 2022-06-27 Cash 5.35 11:56:38
19145 2 2022-07-30 Cash 12.07 15:31:50
19146 4 2022-01-18 Card 19.03 21:21:40
19147 9 2022-03-22 Card 31.63 18:26:19
19148 1 2022-10-22 Card 5.63 16:02:22
19149 10 2022-12-12 Card 13.66 17:57:48
19150 4 2022-09-28 Card 16.62 16:38:25
19151 10 2022-04-16 Cash 7.24 22:52:22
19152 9 2022-08-25 Cash 5.35 13:36:15
19153 6 2022-12-21 Card 12.86 15:53:49
19154 4 2022-08-13 Card 6.70 22:01:08
19155 3 2022-01-17 Cash 35.39 12:21:05
19156 5 2022-06-29 Card 6.69 19:51:06
19157 6 2022-03-20 Cash 28.69 17:59:13
19158 9 2022-11-11 Cash 4.56 21:47:52
19159 10 2022-06-22 Card 16.88 15:30:02
19160 9 2022-03-10 Card 17.16 18:37:24
19161 8 2022-07-23 Card 6.70 10:28:27
19162 5 2022-08-24 Card 6.16 17:10:52
19163 4 2022-06-04 Cash 6.70 10:28:05
19164 1 2022-11-18 Card 29.21 12:04:31
19165 9 2022-05-23 Card 13.94 18:48:49
19166 9 2022-03-19 Cash 5.35 18:29:20
19167 1 2022-03-19 Cash 16.09 16:07:43
19168 9 2022-09-28 Cash 7.76 17:09:28
19169 6 2022-07-23 Card 6.70 19:23:10
19170 4 2022-10-23 Cash 13.41 14:58:10
19171 4 2022-08-20 Cash 19.23 20:09:11
19172 5 2022-01-18 Card 6.16 12:52:53
19173 10 2022-11-24 Cash 8.31 12:10:42
19174 3 2022-04-19 Cash 30.81 11:44:54
19175 9 2022-07-24 Cash 27.33 21:29:03
19176 4 2022-10-23 Card 35.36 14:14:30
19177 10 2022-07-10 Cash 8.84 22:57:32
19178 9 2022-05-14 Card 6.42 22:39:19
19179 5 2022-08-12 Card 8.31 19:42:01
19180 8 2022-02-16 Card 22.24 15:55:06
19181 8 2022-06-04 Card 6.70 14:54:50
19182 10 2022-12-31 Card 7.24 19:06:40
19183 9 2022-07-22 Card 6.17 21:29:06
19184 7 2022-12-18 Card 5.63 15:22:28
19185 1 2022-04-25 Card 25.46 19:20:20
19186 8 2022-02-03 Card 13.13 12:01:43
19187 10 2022-07-18 Card 21.18 20:54:26
19188 6 2022-02-16 Card 17.96 11:26:56
19189 8 2022-09-30 Card 20.90 11:32:38
19190 2 2022-02-12 Card 5.36 21:16:02
19191 2 2022-05-17 Card 14.43 16:04:46
19192 6 2022-11-01 Card 28.67 14:44:57
19193 7 2022-11-19 Card 9.12 17:15:39
19194 2 2022-05-29 Card 25.73 11:44:02
19195 9 2022-09-12 Card 7.51 17:59:18
19196 10 2022-07-02 Card 6.70 17:03:34
19197 4 2022-05-28 Card 5.36 22:14:56
19198 5 2022-03-03 Card 24.94 22:59:10
19199 10 2022-12-17 Card 6.69 13:00:58
19200 4 2022-04-04 Card 8.31 12:49:36
19201 3 2022-08-27 Card 7.50 17:43:00
19202 2 2022-08-28 Card 29.21 13:56:10
19203 3 2022-01-04 Card 19.04 22:39:37
19204 7 2022-08-03 Card 28.41 14:25:13
19205 7 2022-03-02 Card 36.12 21:01:41
19206 6 2022-04-17 Card 16.87 22:47:59
19207 8 2022-04-24 Card 25.15 20:47:09
19208 5 2022-04-28 Card 6.16 20:16:41
19209 4 2022-06-28 Cash 5.09 19:07:55
19210 6 2022-09-14 Card 25.73 16:40:50
19211 3 2022-11-24 Cash 6.17 16:17:48
19212 10 2022-12-17 Card 17.42 11:45:29
19213 2 2022-12-13 Card 7.51 12:22:50
19214 8 2022-01-29 Card 20.37 21:00:42
19215 1 2022-01-16 Card 5.36 18:52:02
19216 2 2022-09-16 Card 6.42 14:52:17
19217 9 2022-11-16 Cash 6.42 11:25:45
19218 2 2022-06-14 Cash 20.85 14:27:13
19219 5 2022-12-24 Card 5.63 22:12:04
19220 2 2022-03-14 Card 26.80 15:40:27
19221 6 2022-07-13 Cash 6.16 20:07:23
19222 4 2022-08-26 Cash 17.43 13:47:35
19223 8 2022-08-29 Card 13.07 12:00:15
19224 5 2022-10-18 Card 12.07 21:10:10
19225 6 2022-12-20 Cash 6.42 12:50:29
19226 4 2022-06-16 Cash 6.97 12:44:57
19227 10 2022-09-23 Cash 5.36 14:21:42
19228 8 2022-12-13 Card 18.44 20:24:10
19229 6 2022-10-31 Card 5.36 12:46:44
19230 5 2022-05-12 Card 7.51 13:45:30
19231 7 2022-09-06 Card 12.59 22:46:49
19232 8 2022-03-27 Card 6.42 17:08:16
19233 10 2022-06-06 Card 32.14 18:09:52
19234 7 2022-10-22 Card 4.56 16:13:55
19235 1 2022-03-28 Cash 32.14 12:15:06
19236 8 2022-02-24 Cash 6.96 21:33:39
19237 10 2022-01-30 Card 7.23 16:53:07
19238 2 2022-03-31 Cash 27.80 12:03:37
19239 9 2022-06-20 Card 5.89 13:30:16
19240 6 2022-07-13 Card 4.56 17:17:09
19241 3 2022-04-28 Card 6.70 12:44:23
19242 1 2022-03-05 Cash 6.43 10:40:24
19243 7 2022-01-21 Card 12.07 11:05:05
19244 10 2022-05-09 Cash 8.84 17:29:41
19245 4 2022-02-28 Cash 6.42 17:03:02
19246 6 2022-05-06 Card 9.12 22:00:21
19247 8 2022-09-26 Card 16.08 18:26:30
19248 2 2022-08-02 Card 20.63 17:02:02
19249 6 2022-09-16 Card 5.35 20:53:24
19250 6 2022-08-06 Card 14.21 15:52:28
19251 5 2022-07-22 Cash 8.03 11:44:38
19252 4 2022-04-16 Card 6.70 19:48:59
19253 1 2022-10-18 Card 5.36 20:21:28
19254 6 2022-02-13 Card 5.36 22:18:40
19255 1 2022-02-11 Card 6.70 20:19:18
19256 6 2022-08-01 Cash 6.69 14:11:30
19257 8 2022-02-01 Cash 7.51 22:35:43
19258 8 2022-05-26 Card 8.31 15:03:09
19259 1 2022-03-28 Cash 20.88 18:40:32
19260 9 2022-02-15 Card 6.70 12:36:40
19261 9 2022-05-11 Cash 6.70 21:55:02
19262 3 2022-10-09 Card 5.35 16:23:05
19263 7 2022-03-18 Cash 6.42 11:38:15
19264 4 2022-10-27 Cash 12.33 12:30:22
19265 8 2022-03-21 Cash 6.70 17:37:49
19266 6 2022-03-27 Card 6.69 13:04:53
19267 3 2022-07-04 Cash 6.17 19:50:52
19268 6 2022-09-16 Card 25.43 10:58:39
19269 5 2022-03-30 Cash 14.19 19:38:11
19270 1 2022-12-25 Card 35.38 16:30:34
19271 1 2022-09-28 Card 14.74 17:41:26
19272 7 2022-11-20 Card 8.85 18:26:58
19273 9 2022-07-30 Card 13.13 22:32:10
19274 6 2022-02-16 Cash 9.33 20:19:40
19275 1 2022-08-06 Cash 10.45 13:58:34
19276 1 2022-06-10 Card 17.69 20:13:42
19277 4 2022-08-27 Card 14.21 18:23:04
19278 3 2022-05-16 Card 10.72 15:51:00
19279 6 2022-01-09 Cash 6.70 16:23:14
19280 3 2022-08-12 Card 6.16 18:16:24
19281 2 2022-08-20 Card 7.51 18:51:13
19282 8 2023-01-01 Card 16.61 15:11:48
19283 4 2022-06-01 Cash 6.43 14:55:48
19284 7 2022-02-22 Cash 5.09 10:19:26
19285 1 2022-09-26 Card 5.63 10:38:11
19286 3 2022-03-11 Card 32.95 15:40:38
19287 3 2022-06-02 Cash 15.81 16:49:40
19288 2 2022-06-16 Card 7.23 11:02:18
19289 7 2022-12-24 Card 6.70 20:01:05
19290 1 2022-11-27 Card 13.41 22:15:20
19291 2 2022-03-30 Card 14.15 11:09:17
19292 1 2022-11-25 Cash 6.69 13:22:38
19293 10 2022-11-21 Card 25.73 18:35:47
19294 8 2022-08-30 Card 19.84 16:35:27
19295 7 2022-11-30 Card 6.70 12:17:12
19296 4 2022-02-26 Card 6.16 19:00:45
19297 7 2022-02-24 Cash 8.84 17:05:31
19298 3 2022-08-15 Cash 21.99 19:03:37
19299 1 2022-12-15 Card 6.16 18:55:12
19300 5 2022-10-11 Card 6.70 18:08:09
19301 8 2022-06-08 Card 8.30 11:50:18
19302 9 2022-02-11 Card 8.03 16:55:45
19303 10 2022-09-16 Card 9.12 15:41:17
19304 5 2022-04-14 Cash 28.41 10:49:05
19305 7 2022-08-01 Card 4.56 17:31:33
19306 3 2022-10-22 Cash 8.31 15:53:07
19307 3 2022-12-13 Cash 4.56 17:22:39
19308 6 2022-04-23 Card 11.79 11:03:40
19309 6 2022-07-05 Card 6.70 17:29:14
19310 6 2022-05-28 Card 6.42 17:50:44
19311 2 2022-02-17 Cash 6.42 14:00:20
19312 3 2022-11-23 Card 23.32 20:27:10
19313 9 2022-06-09 Cash 7.51 14:52:21
19314 10 2022-01-04 Card 6.70 21:07:04
19315 4 2022-01-21 Card 5.35 13:24:58
19316 10 2022-06-17 Card 8.03 10:22:30
19317 5 2022-03-21 Card 7.23 19:50:46
19318 5 2022-09-19 Cash 25.19 18:26:17
19319 9 2022-02-05 Card 37.00 20:52:28
19320 2 2022-06-07 Card 21.98 20:02:21
19321 9 2022-09-23 Card 6.97 13:03:58
19322 10 2022-01-21 Cash 25.45 15:16:03
19323 6 2022-05-17 Card 6.70 18:51:21
19324 2 2022-10-15 Card 6.43 13:22:18
19325 10 2022-08-07 Card 13.94 20:46:29
19326 5 2022-03-20 Card 13.66 17:30:47
19327 1 2022-04-01 Card 6.17 11:00:09
19328 2 2022-02-05 Card 32.42 10:53:40
19329 9 2022-12-20 Cash 19.04 19:36:26
19330 5 2022-08-13 Card 10.46 10:42:03
19331 8 2022-06-03 Card 6.69 18:12:17
19332 9 2022-09-07 Cash 33.49 19:27:21
19333 1 2022-10-01 Card 13.94 16:19:32
19334 1 2022-07-07 Card 6.17 15:24:49
19335 2 2022-01-06 Card 7.51 13:27:32
19336 8 2022-02-25 Card 15.23 15:57:46
19337 9 2022-06-20 Card 6.69 21:10:08
19338 7 2022-08-14 Card 12.86 21:28:48
19339 8 2022-12-04 Card 19.04 19:50:00
19340 3 2022-01-31 Card 21.44 16:44:01
19341 8 2022-05-18 Cash 13.94 10:27:58
19342 7 2022-10-27 Card 13.66 21:52:40
19343 4 2022-09-23 Card 21.39 17:12:19
19344 7 2022-03-25 Card 6.42 11:18:15
19345 2 2022-04-19 Card 6.17 21:44:52
19346 10 2022-06-22 Card 28.14 15:59:48
19347 5 2022-04-22 Card 20.38 15:57:30
19348 2 2022-09-13 Card 30.29 11:53:14
19349 6 2022-04-30 Card 15.81 21:13:42
19350 8 2022-09-18 Cash 8.31 21:06:47
19351 4 2022-07-26 Card 13.08 12:57:40
19352 10 2022-02-10 Card 32.41 11:11:19
19353 7 2022-11-26 Card 29.21 16:33:13
19354 5 2022-03-22 Card 6.70 21:26:17
19355 5 2022-02-01 Card 23.32 22:38:32
19356 3 2022-03-19 Cash 12.87 18:27:34
19357 6 2022-09-27 Card 5.36 14:19:36
19358 9 2022-04-02 Card 6.92 11:37:14
19359 2 2022-12-24 Card 22.79 19:24:41
19360 9 2022-02-12 Card 5.35 10:40:17
19361 9 2022-03-30 Card 36.18 20:05:09
19362 7 2022-04-12 Cash 6.96 16:21:00
19363 5 2022-03-27 Cash 5.35 22:09:31
19364 5 2022-01-21 Card 13.67 17:29:14
19365 10 2022-11-20 Card 26.54 22:14:51
19366 7 2022-07-11 Card 9.33 20:22:44
19367 5 2022-01-14 Card 6.70 19:26:03
19368 3 2022-04-21 Card 6.42 16:28:22
19369 10 2022-01-25 Card 7.72 20:46:29
19370 10 2022-11-22 Card 16.34 19:33:19
19371 9 2022-05-09 Cash 5.36 17:07:41
19372 4 2022-02-11 Card 31.09 18:38:00
19373 5 2022-09-30 Cash 24.13 10:13:03
19374 6 2022-09-24 Card 27.05 14:25:08
19375 7 2022-06-26 Card 6.70 17:45:00
19376 1 2022-05-24 Card 6.42 13:56:03
19377 6 2022-06-19 Cash 20.09 12:46:19
19378 9 2022-06-26 Card 20.37 18:32:27
19379 4 2022-01-01 Cash 6.42 13:49:28
19380 3 2022-09-08 Card 6.92 21:36:08
19381 8 2022-04-21 Card 15.81 15:31:56
19382 6 2022-06-17 Card 7.76 13:37:27
19383 5 2022-07-22 Cash 6.16 15:20:53
19384 10 2022-04-12 Card 12.07 21:48:27
19385 3 2022-02-09 Card 6.70 14:54:44
19386 5 2022-09-27 Card 7.23 20:46:30
19387 4 2022-11-14 Card 5.35 17:01:51
19388 2 2022-12-16 Cash 6.17 21:12:13
19389 4 2022-06-07 Card 20.36 10:21:37
19390 2 2022-08-08 Card 25.44 13:29:51
19391 1 2022-03-10 Card 5.35 11:58:58
19392 10 2022-08-13 Card 25.19 15:18:50
19393 2 2022-11-08 Card 12.60 22:04:17
19394 1 2022-06-29 Card 7.24 12:42:58
19395 10 2022-12-18 Card 5.09 18:48:03
19396 8 2022-02-17 Cash 6.42 13:00:53
19397 4 2022-10-30 Card 6.42 16:02:05
19398 9 2022-09-13 Card 5.90 12:13:37
19399 9 2022-02-25 Card 6.17 17:04:34
19400 3 2022-06-07 Cash 6.97 15:22:24
19401 5 2022-10-23 Cash 6.70 12:58:18
19402 9 2022-08-08 Card 5.35 20:15:41
19403 8 2022-05-21 Card 27.83 22:15:11
19404 1 2022-06-23 Card 6.17 14:10:45
19405 6 2022-03-27 Card 6.97 12:04:41
19406 7 2022-08-14 Card 16.88 21:32:40
19407 6 2022-05-13 Card 22.52 18:20:18
19408 7 2022-06-26 Card 6.43 15:48:32
19409 8 2022-04-03 Card 17.67 13:00:28
19410 1 2022-04-25 Card 20.37 11:30:42
19411 5 2022-07-25 Card 21.43 14:01:16
19412 9 2022-01-14 Cash 7.78 10:46:56
19413 10 2022-01-22 Cash 6.16 12:50:31
19414 4 2022-10-01 Card 33.24 12:28:11
19415 8 2022-01-30 Card 6.17 16:53:17
19416 6 2022-06-28 Card 20.11 20:39:48
19417 4 2022-09-22 Card 13.67 15:24:45
19418 8 2022-12-28 Card 28.04 10:07:05
19419 3 2022-06-03 Card 12.32 10:28:18
19420 1 2022-07-09 Card 8.03 22:55:23
19421 4 2022-11-13 Card 5.63 15:14:29
19422 9 2022-01-08 Card 13.13 15:59:18
19423 9 2022-10-10 Cash 21.44 19:00:35
19424 5 2022-11-15 Card 5.09 19:02:52
19425 2 2022-05-16 Card 6.70 11:01:36
19426 3 2022-01-05 Card 14.21 18:56:14
19427 2 2022-04-18 Card 21.17 11:08:52
19428 3 2022-03-09 Cash 26.27 14:59:32
19429 9 2022-08-10 Cash 8.04 18:20:16
19430 6 2022-11-29 Cash 24.85 14:46:23
19431 8 2022-08-16 Card 14.47 22:23:15
19432 6 2022-04-06 Card 7.51 12:04:02
19433 1 2022-10-03 Card 13.66 15:55:26
19434 6 2022-01-26 Cash 11.25 13:22:35
19435 9 2022-11-23 Card 15.28 10:37:00
19436 8 2022-02-03 Card 31.89 10:15:58
19437 9 2022-07-03 Card 13.13 19:09:04
19438 5 2022-05-27 Cash 13.34 22:30:15
19439 10 2022-12-11 Card 8.04 16:03:17
19440 2 2022-05-13 Card 7.23 21:40:28
19441 5 2022-12-06 Card 11.26 18:27:44
19442 4 2022-01-09 Card 35.10 13:36:50
19443 6 2022-11-03 Card 8.31 15:40:33
19444 4 2022-06-21 Card 5.63 12:22:46
19445 4 2022-04-12 Card 5.35 11:22:22
19446 2 2022-11-05 Card 26.27 20:00:55
19447 2 2022-02-22 Card 26.25 19:00:03
19448 1 2022-05-27 Card 6.42 19:01:47
19449 5 2022-07-03 Card 24.35 16:51:49
19450 1 2022-12-18 Card 12.87 10:15:49
19451 8 2022-02-26 Cash 6.42 16:55:50
19452 6 2022-04-21 Card 19.29 11:11:46
19453 1 2022-02-18 Cash 14.75 22:34:59
19454 3 2022-01-28 Cash 8.31 14:59:42
19455 7 2022-08-15 Cash 8.03 17:40:46
19456 8 2022-09-24 Card 5.35 12:05:37
19457 10 2022-01-29 Card 12.59 15:12:59
19458 7 2022-11-17 Cash 17.42 17:58:37
19459 3 2022-03-07 Card 4.56 18:39:13
19460 2 2022-08-22 Card 13.94 22:12:27
19461 1 2022-07-03 Card 19.82 13:39:03
19462 5 2022-03-09 Card 6.42 14:39:12
19463 4 2022-10-14 Card 29.65 13:07:22
19464 7 2022-07-19 Card 22.50 16:06:49
19465 7 2022-05-26 Card 5.63 17:04:48
19466 7 2022-12-19 Cash 6.70 15:45:17
19467 1 2022-03-22 Cash 11.52 13:14:16
19468 10 2022-04-05 Card 5.63 10:35:10
19469 2 2022-02-20 Cash 6.17 14:19:19
19470 1 2022-10-13 Card 18.77 14:01:46
19471 7 2022-08-28 Card 26.80 12:32:16
19472 4 2022-07-03 Card 25.19 18:32:26
19473 9 2022-07-05 Card 37.48 10:47:56
19474 5 2022-05-17 Cash 4.56 10:22:05
19475 10 2023-01-01 Card 38.33 17:34:12
19476 3 2022-12-01 Card 7.51 16:18:26
19477 7 2022-07-30 Card 9.92 17:39:48
19478 6 2022-03-04 Card 8.31 11:26:56
19479 10 2022-08-02 Cash 7.51 19:58:01
19480 3 2022-07-07 Card 6.69 11:30:45
19481 5 2022-06-29 Cash 15.82 15:02:00
19482 1 2022-12-10 Card 18.75 22:30:37
19483 10 2022-12-27 Cash 4.56 21:41:19
19484 1 2022-01-02 Cash 6.42 19:09:04
19485 6 2022-08-05 Cash 7.50 12:02:18
19486 10 2022-11-04 Card 6.70 16:49:37
19487 8 2022-05-16 Cash 14.74 12:47:43
19488 6 2022-03-28 Card 29.21 17:48:58
19489 4 2022-05-28 Card 13.14 12:00:28
19490 5 2022-02-03 Card 36.18 21:12:03
19491 4 2022-10-25 Card 6.42 15:23:45
19492 9 2022-12-18 Cash 6.42 19:36:28
19493 4 2022-01-29 Card 6.70 22:07:27
19494 1 2022-04-01 Card 7.76 22:49:31
19495 10 2022-07-09 Card 10.70 20:14:26
19496 5 2022-10-10 Card 35.31 16:14:26
19497 7 2022-01-16 Card 5.35 10:35:55
19498 2 2022-01-09 Card 5.36 16:42:28
19499 2 2022-09-14 Card 5.63 15:17:39
19500 5 2022-11-04 Card 6.70 16:18:25
19501 6 2022-04-23 Card 6.70 14:42:39
19502 4 2022-11-17 Card 11.52 12:50:08
19503 6 2022-06-17 Cash 20.35 14:29:16
19504 1 2022-02-01 Card 21.16 22:35:48
19505 3 2022-05-08 Card 4.56 12:56:49
19506 8 2022-12-28 Card 7.24 19:42:28
19507 3 2022-12-08 Card 22.79 21:45:12
19508 3 2022-03-10 Cash 5.36 20:45:08
19509 8 2022-04-27 Cash 14.46 22:14:36
19510 10 2022-01-21 Cash 6.70 20:59:49
19511 10 2022-08-13 Card 8.31 15:16:44
19512 4 2022-05-17 Card 5.35 10:16:55
19513 3 2022-02-15 Cash 6.17 16:38:11
19514 6 2022-12-22 Cash 32.41 13:33:01
19515 2 2022-03-12 Card 6.42 22:42:43
19516 10 2022-12-22 Cash 17.15 13:04:52
19517 6 2022-01-28 Card 28.14 14:13:14
19518 8 2022-03-08 Card 21.44 13:55:25
19519 7 2022-07-27 Cash 5.36 14:13:40
19520 8 2022-06-01 Card 12.32 22:23:15
19521 4 2022-09-15 Card 21.12 22:15:30
19522 5 2022-05-08 Cash 5.36 15:30:27
19523 9 2022-12-14 Cash 21.18 18:16:00
19524 1 2022-03-17 Card 13.93 13:24:53
19525 7 2022-09-25 Cash 21.13 11:25:03
19526 6 2022-08-23 Cash 6.42 17:52:40
19527 7 2022-05-25 Card 5.35 19:52:16
19528 2 2022-01-04 Cash 6.70 11:42:53
19529 10 2022-08-27 Card 6.43 22:18:52
19530 6 2022-11-12 Cash 5.89 12:11:43
19531 3 2022-03-05 Card 23.56 19:58:51
19532 5 2022-09-02 Card 21.43 18:33:30
19533 10 2022-03-04 Card 24.40 12:07:43
19534 3 2022-04-17 Card 27.60 10:39:59
19535 10 2022-04-26 Card 13.94 15:48:16
19536 10 2022-01-31 Cash 6.70 16:57:41
19537 10 2022-11-07 Cash 7.76 11:41:11
19538 2 2022-12-07 Card 34.57 10:32:46
19539 9 2022-06-11 Card 7.51 12:04:49
19540 7 2022-03-01 Cash 26.25 15:21:40
